category,sample_idx,layer_idx,head_idx,kl
2,2,6,9,0.22102392
2,2,6,10,0.19457805
2,2,6,11,0.16703418
2,2,7,0,0.9702215
2,2,7,1,0.21355554
2,2,7,2,0.6987464
2,2,7,3,0.36929208
2,2,7,4,0.71907157
2,2,7,5,0.18991058
2,2,7,6,0.5883207
2,2,7,7,1.5694908
2,2,7,8,0.281885
2,2,7,9,1.1317303
2,2,7,10,1.3732303
2,2,7,11,0.9837192
2,2,8,0,0.6584976
2,2,8,1,0.4834137
2,2,8,2,1.328915
2,2,8,3,0.40270966
2,2,8,4,1.5613382
2,2,8,5,0.3787129
2,2,8,6,1.0101902
2,2,8,7,0.88638604
2,2,8,8,2.3125129
2,2,8,9,0.80776215
2,2,8,10,0.49421102
2,2,8,11,0.36627775
2,2,9,0,2.4334817
2,2,9,1,0.95697385
2,2,9,2,1.6427071
2,2,9,3,2.4378972
2,2,9,4,0.8836629
2,2,9,5,1.4549973
2,2,9,6,0.28899375
2,2,9,7,0.8957523
2,2,9,8,1.2456591
2,2,9,9,4.4956346
2,2,9,10,0.24794503
2,2,9,11,0.6787682
2,2,10,0,0.69643795
2,2,10,1,1.0391783
2,2,10,2,0.18509747
2,2,10,3,2.125736
2,2,10,4,8.062147
2,2,10,5,0.33094376
2,2,10,6,4.706285
2,2,10,7,0.71937454
2,2,10,8,1.2997301
2,2,10,9,4.8044367
2,2,10,10,1.4390348
2,2,10,11,1.7687044
2,2,11,0,0.80003214
2,2,11,1,0.86825085
2,2,11,2,2.5339274
2,2,11,3,1.5321087
2,2,11,4,2.1138499
2,2,11,5,0.96617305
2,2,11,6,2.0847173
2,2,11,7,0.6445493
2,2,11,8,5.090178
2,2,11,9,6.6790338
2,2,11,10,0.44805604
2,2,11,11,2.6914597
2,3,0,0,0.34574974
2,3,0,1,0.44219008
2,3,0,2,0.43152952
2,3,0,3,0.2410271
2,3,0,4,2.2432814
2,3,0,5,0.4641776
2,3,0,6,0.1438185
2,3,0,7,0.37844336
2,3,0,8,0.23353939
2,3,0,9,0.25116923
2,3,0,10,0.2212796
2,3,0,11,0.23793301
2,3,1,0,0.5496468
2,3,1,1,2.0236685
2,3,1,2,0.7116594
