category,sample_idx,layer_idx,head_idx,kl
2,4,9,5,3.666484
2,4,9,6,4.355506
2,4,9,7,0.8000185
2,4,9,8,2.3256676
2,4,9,9,3.4390404
2,4,9,10,6.367928
2,4,9,11,4.501086
2,4,10,0,5.189637
2,4,10,1,2.2695022
2,4,10,2,2.0158105
2,4,10,3,4.070855
2,4,10,4,3.5636086
2,4,10,5,1.1091518
2,4,10,6,3.763227
2,4,10,7,12.010022
2,4,10,8,5.723342
2,4,10,9,2.7551224
2,4,10,10,1.0300102
2,4,10,11,2.5140243
2,4,11,0,1.1583637
2,4,11,1,2.6884224
2,4,11,2,1.9253299
2,4,11,3,3.5769296
2,4,11,4,0.6324788
2,4,11,5,5.8958044
2,4,11,6,2.2028384
2,4,11,7,1.6261355
2,4,11,8,4.8737984
2,4,11,9,7.16253
2,4,11,10,9.466196
2,4,11,11,1.2667091
2,5,0,0,3.2814195
2,5,0,1,3.6969848
2,5,0,2,6.2247524
2,5,0,3,5.5274014
2,5,0,4,4.29093
2,5,0,5,2.7124104
2,5,0,6,5.824793
2,5,0,7,3.7069404
2,5,0,8,4.114603
2,5,0,9,2.8910935
2,5,0,10,3.1020782
2,5,0,11,4.082233
2,5,1,0,7.7298055
2,5,1,1,3.944316
2,5,1,2,6.4470854
2,5,1,3,3.353408
2,5,1,4,5.504526
2,5,1,5,4.7244334
2,5,1,6,9.396513
2,5,1,7,3.9796293
2,5,1,8,4.92943
2,5,1,9,3.978058
2,5,1,10,7.700111
2,5,1,11,2.6090221
2,5,2,0,3.3292494
2,5,2,1,3.0818405
2,5,2,2,2.3385828
2,5,2,3,4.3081098
2,5,2,4,1.7958637
2,5,2,5,6.338759
2,5,2,6,1.2615325
2,5,2,7,8.959103
2,5,2,8,3.5577695
2,5,2,9,4.042118
2,5,2,10,3.78934
2,5,2,11,10.07149
2,5,3,0,6.4164753
2,5,3,1,6.70493
2,5,3,2,7.0954967
2,5,3,3,6.590451
2,5,3,4,4.7435904
2,5,3,5,2.9122977
2,5,3,6,3.4916184
2,5,3,7,7.297722
2,5,3,8,5.300908
2,5,3,9,2.2257922
2,5,3,10,3.9752848
2,5,3,11,2.2120879
2,5,4,0,2.6744535
2,5,4,1,2.812756
2,5,4,2,2.9246485
2,5,4,3,2.603472
2,5,4,4,2.3226767
2,5,4,5,4.1877775
2,5,4,6,3.9534025
2,5,4,7,2.6150575
2,5,4,8,5.2763195
2,5,4,9,2.5091295
2,5,4,10,4.7461123
2,5,4,11,1.9985454
2,5,5,0,2.5282342
2,5,5,1,8.789789
2,5,5,2,3.0316942
2,5,5,3,2.6710575
2,5,5,4,5.649888
2,5,5,5,2.2410834
2,5,5,6,5.376348
2,5,5,7,4.2696095
2,5,5,8,7.194528
2,5,5,9,2.8533087
2,5,5,10,11.706565
2,5,5,11,2.9858122
2,5,6,0,5.775855
2,5,6,1,4.746142
2,5,6,2,2.9089854
2,5,6,3,3.512548
2,5,6,4,5.133574
2,5,6,5,3.380892
2,5,6,6,3.8181534
2,5,6,7,2.9466944
2,5,6,8,2.3314703
2,5,6,9,2.611691
2,5,6,10,7.3661985
2,5,6,11,5.041298
2,5,7,0,4.1735063
2,5,7,1,8.082814
2,5,7,2,4.059554
2,5,7,3,4.960021
2,5,7,4,6.7116337
2,5,7,5,5.1266756
2,5,7,6,3.0184603
2,5,7,7,5.3136873
2,5,7,8,2.875683
2,5,7,9,3.5080636
2,5,7,10,2.0733542
2,5,7,11,8.860947
2,5,8,0,3.734487
2,5,8,1,6.9965205
2,5,8,2,5.201242
2,5,8,3,2.2642667
2,5,8,4,8.585067
2,5,8,5,10.84925
2,5,8,6,2.9232078
2,5,8,7,7.3020887
2,5,8,8,6.9487276
2,5,8,9,2.0178185
2,5,8,10,2.6078804
2,5,8,11,15.08924
2,5,9,0,1.0969425
2,5,9,1,3.765088
2,5,9,2,2.8797662
2,5,9,3,6.2784224
2,5,9,4,4.1156635
2,5,9,5,4.306673
2,5,9,6,7.4304795
2,5,9,7,2.531514
2,5,9,8,1.7802757
2,5,9,9,3.8229904
2,5,9,10,7.8026385
2,5,9,11,5.370903
2,5,10,0,10.367239
2,5,10,1,5.4493346
2,5,10,2,2.4847162
2,5,10,3,3.4871514
2,5,10,4,7.227971
2,5,10,5,1.6782514
2,5,10,6,5.506042
2,5,10,7,14.276597
2,5,10,8,8.869342
2,5,10,9,7.7824626
2,5,10,10,2.0437894
2,5,10,11,9.872845
2,5,11,0,3.5970767
2,5,11,1,2.9996758
2,5,11,2,1.3230942
2,5,11,3,9.024971
2,5,11,4,3.030425
2,5,11,5,2.666107
2,5,11,6,4.1441526
2,5,11,7,7.3501644
2,5,11,8,8.62797
2,5,11,9,11.798356
2,5,11,10,8.577735
2,5,11,11,2.412478
2,6,0,0,2.6737971
2,6,0,1,2.1673508
2,6,0,2,2.6457262
2,6,0,3,3.8928123
2,6,0,4,1.9866813
2,6,0,5,2.5429292
2,6,0,6,5.8629465
2,6,0,7,2.6690726
2,6,0,8,2.490723
2,6,0,9,1.5987306
2,6,0,10,1.8506567
2,6,0,11,3.3293946
2,6,1,0,8.001093
2,6,1,1,4.21572
2,6,1,2,6.429202
2,6,1,3,2.9417725
2,6,1,4,2.9898708
2,6,1,5,4.1187162
2,6,1,6,7.9254556
2,6,1,7,4.481841
2,6,1,8,4.493459
2,6,1,9,3.6736722
2,6,1,10,3.6554413
2,6,1,11,1.6502686
2,6,2,0,3.6159675
2,6,2,1,1.8971514
2,6,2,2,2.247005
2,6,2,3,4.188983
2,6,2,4,1.2176588
2,6,2,5,6.052588
2,6,2,6,1.6980499
2,6,2,7,8.307658
2,6,2,8,2.7114043
2,6,2,9,3.6685166
2,6,2,10,2.9354653
2,6,2,11,6.5180717
2,6,3,0,1.439125
2,6,3,1,2.8562834
2,6,3,2,1.9687736
2,6,3,3,3.397513
2,6,3,4,5.291133
2,6,3,5,3.1000345
2,6,3,6,2.7662203
2,6,3,7,6.000517
2,6,3,8,5.9856434
2,6,3,9,3.230594
2,6,3,10,4.5640445
2,6,3,11,4.2430716
2,6,4,0,2.65206
2,6,4,1,4.407107
2,6,4,2,3.6221375
2,6,4,3,2.4831233
2,6,4,4,2.7702308
2,6,4,5,3.2216477
2,6,4,6,3.809784
2,6,4,7,1.9530184
2,6,4,8,4.556783
2,6,4,9,2.832514
2,6,4,10,4.5258675
2,6,4,11,2.2448826
2,6,5,0,3.769329
2,6,5,1,8.764284
2,6,5,2,1.8999317
2,6,5,3,3.2461078
2,6,5,4,2.3140788
2,6,5,5,3.6844246
2,6,5,6,4.142172
2,6,5,7,4.7603965
2,6,5,8,3.4282017
2,6,5,9,2.9171865
2,6,5,10,3.269342
2,6,5,11,5.1539893
2,6,6,0,3.170188
2,6,6,1,4.828124
2,6,6,2,2.78318
2,6,6,3,3.933251
2,6,6,4,3.7201393
2,6,6,5,3.8496757
2,6,6,6,4.493355
2,6,6,7,3.3115413
2,6,6,8,1.002175
2,6,6,9,2.2270818
2,6,6,10,9.407333
2,6,6,11,2.6401458
2,6,7,0,2.0097766
2,6,7,1,4.1156235
2,6,7,2,3.3887925
2,6,7,3,5.062043
2,6,7,4,2.8945763
2,6,7,5,5.4943566
2,6,7,6,4.284353
2,6,7,7,2.4805164
2,6,7,8,3.7668896
2,6,7,9,3.8954105
2,6,7,10,1.8067089
2,6,7,11,5.1649084
2,6,8,0,2.0400681
2,6,8,1,5.0255885
2,6,8,2,3.3491986
2,6,8,3,5.538794
2,6,8,4,10.174342
2,6,8,5,3.5149498
2,6,8,6,1.3584963
2,6,8,7,3.4695258
2,6,8,8,9.59675
2,6,8,9,3.674401
2,6,8,10,2.2051337
2,6,8,11,9.259818
2,6,9,0,2.0841303
2,6,9,1,2.40765
2,6,9,2,3.9616036
2,6,9,3,3.024926
2,6,9,4,2.3747346
2,6,9,5,4.9210463
2,6,9,6,5.9941607
2,6,9,7,2.001187
2,6,9,8,3.3472638
2,6,9,9,3.067969
2,6,9,10,5.855634
2,6,9,11,3.1833863
2,6,10,0,7.2975984
2,6,10,1,2.064427
2,6,10,2,3.629073
2,6,10,3,2.4943278
2,6,10,4,2.9966452
2,6,10,5,2.5112886
2,6,10,6,4.392167
2,6,10,7,12.779417
2,6,10,8,6.3477654
2,6,10,9,4.700002
2,6,10,10,2.464311
2,6,10,11,3.919426
2,6,11,0,1.8204552
2,6,11,1,3.2335706
2,6,11,2,1.5202754
2,6,11,3,2.8862214
2,6,11,4,1.4543545
2,6,11,5,1.0491521
2,6,11,6,2.4010937
2,6,11,7,0.7844103
2,6,11,8,5.247199
2,6,11,9,5.782528
2,6,11,10,12.014159
2,6,11,11,5.015225
2,7,0,0,2.7404692
2,7,0,1,4.0770507
2,7,0,2,6.8024554
2,7,0,3,5.41694
2,7,0,4,4.464443
2,7,0,5,2.8154087
2,7,0,6,3.9145968
2,7,0,7,3.097
2,7,0,8,3.5452178
2,7,0,9,3.2892199
