category,sample_idx,layer_idx,head_idx,kl
2,4,1,5,2.221783
2,4,1,6,3.7616465
2,4,1,7,2.7020416
2,4,1,8,10.310866
2,4,1,9,3.8696158
2,4,1,10,3.585736
2,4,1,11,2.8249185
2,4,2,0,1.1833081
2,4,2,1,1.5742645
2,4,2,2,4.1106553
2,4,2,3,6.472336
2,4,2,4,0.8363423
2,4,2,5,1.5734969
2,4,2,6,2.779591
2,4,2,7,7.633384
2,4,2,8,1.5038643
2,4,2,9,2.3670506
2,4,2,10,1.8612583
2,4,2,11,2.9117837
2,4,3,0,1.014684
2,4,3,1,2.9719155
2,4,3,2,1.0368302
2,4,3,3,4.0946193
2,4,3,4,2.4188864
2,4,3,5,2.6160033
2,4,3,6,1.3988246
2,4,3,7,0.9187245
2,4,3,8,2.9870756
2,4,3,9,2.385221
2,4,3,10,5.141887
2,4,3,11,1.940176
2,4,4,0,1.8827192
2,4,4,1,2.3354352
2,4,4,2,3.3644788
2,4,4,3,6.1709514
2,4,4,4,3.9044785
2,4,4,5,10.966313
2,4,4,6,7.042717
2,4,4,7,3.7757425
2,4,4,8,3.021881
2,4,4,9,3.4036849
2,4,4,10,5.229882
2,4,4,11,0.77878374
2,4,5,0,8.332601
2,4,5,1,5.314344
2,4,5,2,2.5978973
2,4,5,3,2.7303202
2,4,5,4,1.2545625
2,4,5,5,2.2726767
2,4,5,6,7.390959
2,4,5,7,1.031276
2,4,5,8,1.6410023
2,4,5,9,0.9343755
2,4,5,10,0.5239535
2,4,5,11,0.9644312
2,4,6,0,0.61454207
2,4,6,1,6.7190995
2,4,6,2,1.6361889
2,4,6,3,2.964575
2,4,6,4,4.759441
2,4,6,5,7.587235
2,4,6,6,1.0962061
2,4,6,7,2.1789598
2,4,6,8,1.6023175
2,4,6,9,3.242366
2,4,6,10,1.171719
2,4,6,11,1.6325238
2,4,7,0,7.6261077
2,4,7,1,2.0015032
2,4,7,2,1.0544518
2,4,7,3,1.2017833
2,4,7,4,3.5006065
2,4,7,5,1.3430762
2,4,7,6,0.8023234
2,4,7,7,4.293862
2,4,7,8,4.2220125
2,4,7,9,7.357887
2,4,7,10,8.132715
2,4,7,11,6.426392
2,4,8,0,5.600518
2,4,8,1,5.030578
2,4,8,2,2.4895234
2,4,8,3,13.211374
2,4,8,4,3.7815058
2,4,8,5,8.782821
2,4,8,6,2.9459841
2,4,8,7,7.898581
2,4,8,8,1.475317
2,4,8,9,2.419501
2,4,8,10,4.6384296
2,4,8,11,7.485576
2,4,9,0,1.3691158
2,4,9,1,7.961559
2,4,9,2,4.8691664
2,4,9,3,5.3510284
2,4,9,4,1.1169374
2,4,9,5,6.284584
2,4,9,6,8.621276
2,4,9,7,10.800736
2,4,9,8,3.9607809
2,4,9,9,10.621279
2,4,9,10,2.5312188
2,4,9,11,2.3816886
2,4,10,0,9.017126
2,4,10,1,1.1077567
2,4,10,2,5.750484
2,4,10,3,7.640451
2,4,10,4,3.6914098
2,4,10,5,7.283209
2,4,10,6,6.727069
2,4,10,7,3.3796484
2,4,10,8,9.158078
2,4,10,9,5.1204295
2,4,10,10,6.664788
2,4,10,11,6.5468173
2,4,11,0,2.1479838
2,4,11,1,1.55997
2,4,11,2,2.977001
2,4,11,3,3.6329055
2,4,11,4,1.5244541
2,4,11,5,4.792541
2,4,11,6,14.361141
2,4,11,7,2.2141714
2,4,11,8,10.434754
2,4,11,9,3.4860518
2,4,11,10,5.8833966
2,4,11,11,11.12851
2,5,0,0,3.1568246
2,5,0,1,1.2323021
2,5,0,2,2.2604408
2,5,0,3,3.600806
2,5,0,4,3.0381112
2,5,0,5,2.0331357
2,5,0,6,2.364033
2,5,0,7,2.1003947
2,5,0,8,3.243935
2,5,0,9,4.075953
2,5,0,10,1.780777
2,5,0,11,3.2523828
2,5,1,0,3.3521721
2,5,1,1,2.4560955
2,5,1,2,3.0309792
2,5,1,3,2.6128707
2,5,1,4,2.8097806
2,5,1,5,1.3571657
2,5,1,6,3.193665
2,5,1,7,2.8630633
2,5,1,8,3.1815305
2,5,1,9,3.3249347
2,5,1,10,3.256847
2,5,1,11,3.0299134
2,5,2,0,1.8435357
2,5,2,1,2.606691
2,5,2,2,3.4538193
2,5,2,3,1.7017725
2,5,2,4,1.5708147
2,5,2,5,2.2167358
2,5,2,6,1.8746824
2,5,2,7,4.016371
2,5,2,8,1.5127188
2,5,2,9,1.8927313
2,5,2,10,0.8757225
2,5,2,11,3.0108416
2,5,3,0,1.787454
2,5,3,1,1.5180471
2,5,3,2,1.6667616
2,5,3,3,2.6786242
2,5,3,4,1.5623296
2,5,3,5,3.0794132
2,5,3,6,0.7759012
2,5,3,7,0.94103193
2,5,3,8,1.7075651
2,5,3,9,1.9825475
2,5,3,10,6.135601
2,5,3,11,2.4379811
2,5,4,0,1.1697389
2,5,4,1,2.1380649
2,5,4,2,2.9347136
2,5,4,3,4.3781385
2,5,4,4,4.361247
2,5,4,5,11.722017
2,5,4,6,7.5024643
2,5,4,7,3.0328145
2,5,4,8,1.9329665
2,5,4,9,2.6218123
2,5,4,10,9.166895
2,5,4,11,1.3981788
2,5,5,0,11.215947
2,5,5,1,5.0347834
2,5,5,2,1.3226783
2,5,5,3,2.439903
2,5,5,4,3.7444408
2,5,5,5,3.8565152
2,5,5,6,4.4188128
2,5,5,7,2.0794644
2,5,5,8,2.120309
2,5,5,9,1.0100161
2,5,5,10,2.768807
2,5,5,11,1.6009114
2,5,6,0,3.5133243
2,5,6,1,4.191644
2,5,6,2,2.1777868
2,5,6,3,1.7354332
2,5,6,4,3.4392161
2,5,6,5,4.4616327
2,5,6,6,2.5314963
2,5,6,7,2.2863154
2,5,6,8,0.64193857
2,5,6,9,5.3956966
2,5,6,10,1.1286665
2,5,6,11,2.6735039
2,5,7,0,1.9577379
2,5,7,1,1.2242023
2,5,7,2,2.4736435
2,5,7,3,0.9367148
2,5,7,4,1.7965839
2,5,7,5,0.95258486
2,5,7,6,0.9939831
2,5,7,7,4.3405104
2,5,7,8,4.0496864
2,5,7,9,3.5700011
2,5,7,10,3.734483
2,5,7,11,2.2046885
2,5,8,0,6.178384
2,5,8,1,5.7160254
2,5,8,2,2.146994
2,5,8,3,11.008868
2,5,8,4,3.1844337
2,5,8,5,5.205957
2,5,8,6,3.1450932
2,5,8,7,3.1478503
2,5,8,8,2.6098516
2,5,8,9,3.8394165
2,5,8,10,1.2451295
2,5,8,11,9.92288
2,5,9,0,4.9506288
2,5,9,1,9.596032
2,5,9,2,4.186834
2,5,9,3,2.5870275
2,5,9,4,2.7431731
2,5,9,5,4.8286085
2,5,9,6,5.61128
2,5,9,7,9.727124
2,5,9,8,1.1337612
2,5,9,9,11.320531
2,5,9,10,5.9189515
2,5,9,11,3.6655872
2,5,10,0,9.03068
2,5,10,1,2.17545
2,5,10,2,3.4489741
2,5,10,3,8.808615
2,5,10,4,3.9960926
2,5,10,5,10.2565565
2,5,10,6,8.8209
2,5,10,7,3.8453991
2,5,10,8,3.701799
2,5,10,9,1.6631424
2,5,10,10,6.453166
2,5,10,11,7.390292
2,5,11,0,3.7730873
2,5,11,1,3.6585555
2,5,11,2,7.8286605
2,5,11,3,2.2050853
2,5,11,4,2.107415
2,5,11,5,4.549742
2,5,11,6,9.398622
2,5,11,7,3.7976239
2,5,11,8,5.667804
2,5,11,9,3.772369
2,5,11,10,2.5416203
2,5,11,11,6.8877883
2,6,0,0,2.6213984
2,6,0,1,2.2070272
2,6,0,2,8.29555
2,6,0,3,4.5574627
2,6,0,4,4.0387034
2,6,0,5,2.8403714
2,6,0,6,2.7629194
2,6,0,7,1.7689074
2,6,0,8,4.8238163
2,6,0,9,5.30621
2,6,0,10,2.4465
2,6,0,11,4.224358
2,6,1,0,2.6714447
2,6,1,1,4.1177344
2,6,1,2,3.685315
2,6,1,3,2.2306817
2,6,1,4,1.8637085
2,6,1,5,1.435629
2,6,1,6,2.66075
2,6,1,7,2.9970665
2,6,1,8,5.256446
2,6,1,9,3.2597358
2,6,1,10,3.3642082
2,6,1,11,2.8709126
2,6,2,0,1.1942686
2,6,2,1,2.6169841
2,6,2,2,3.1145706
2,6,2,3,3.6824605
2,6,2,4,1.0710508
2,6,2,5,2.3093772
2,6,2,6,2.0268884
2,6,2,7,5.705325
2,6,2,8,1.7224209
2,6,2,9,1.7470726
2,6,2,10,2.3128562
2,6,2,11,3.7684927
2,6,3,0,2.0355566
2,6,3,1,1.2439774
2,6,3,2,0.8283094
2,6,3,3,4.3099117
2,6,3,4,2.9371226
2,6,3,5,2.1442573
2,6,3,6,0.7859139
2,6,3,7,1.1986606
2,6,3,8,1.7216041
2,6,3,9,2.123089
2,6,3,10,4.888678
2,6,3,11,2.2575324
2,6,4,0,2.0235016
2,6,4,1,1.8520576
2,6,4,2,3.342599
2,6,4,3,7.255252
2,6,4,4,3.9842043
2,6,4,5,10.324645
2,6,4,6,7.5685153
2,6,4,7,3.866191
2,6,4,8,2.8803194
2,6,4,9,2.8595207
2,6,4,10,4.6296773
2,6,4,11,1.3325366
2,6,5,0,8.251533
2,6,5,1,4.7894053
2,6,5,2,1.41594
2,6,5,3,3.4830384
2,6,5,4,3.8244493
2,6,5,5,4.5991883
2,6,5,6,3.9104881
2,6,5,7,0.94218516
2,6,5,8,3.231237
2,6,5,9,2.0765588
2,6,5,10,1.9609401
2,6,5,11,1.4196919
2,6,6,0,5.744996
2,6,6,1,5.283978
2,6,6,2,2.5009375
2,6,6,3,3.0223749
2,6,6,4,2.9740167
2,6,6,5,5.3541746
2,6,6,6,2.8700125
2,6,6,7,1.9531777
2,6,6,8,2.0296044
2,6,6,9,4.833646
2,6,6,10,1.278162
2,6,6,11,3.5404336
2,6,7,0,5.6723247
2,6,7,1,3.900075
2,6,7,2,1.5079236
2,6,7,3,1.7925408
2,6,7,4,1.6410422
2,6,7,5,0.52113795
2,6,7,6,0.99853206
2,6,7,7,4.107084
2,6,7,8,2.8954766
2,6,7,9,9.538428
2,6,7,10,2.2175612
2,6,7,11,1.0985147
2,6,8,0,8.02757
2,6,8,1,5.03615
2,6,8,2,2.075615
2,6,8,3,14.675289
2,6,8,4,3.030828
2,6,8,5,3.2558432
2,6,8,6,2.9862838
2,6,8,7,4.156769
2,6,8,8,3.703241
2,6,8,9,4.8266797
2,6,8,10,2.5465684
2,6,8,11,5.4478154
2,6,9,0,2.9709115
2,6,9,1,7.287663
2,6,9,2,3.379007
2,6,9,3,5.1886306
2,6,9,4,2.7435532
2,6,9,5,2.6884806
2,6,9,6,3.0171397
2,6,9,7,10.780558
2,6,9,8,5.909607
2,6,9,9,9.654377
2,6,9,10,3.534394
2,6,9,11,4.007139
2,6,10,0,6.708954
2,6,10,1,3.6146097
2,6,10,2,3.9901526
2,6,10,3,11.6236515
2,6,10,4,4.0311036
2,6,10,5,4.1589785
2,6,10,6,6.563822
2,6,10,7,5.463057
2,6,10,8,4.30202
2,6,10,9,3.0536416
2,6,10,10,4.8825545
2,6,10,11,3.5995672
2,6,11,0,3.8448532
2,6,11,1,5.127956
2,6,11,2,4.3481917
2,6,11,3,4.0077596
2,6,11,4,4.568929
2,6,11,5,4.624456
2,6,11,6,6.467165
2,6,11,7,5.7938347
2,6,11,8,5.542941
2,6,11,9,2.9424498
2,6,11,10,2.756729
2,6,11,11,9.133807
3,0,0,0,3.1460392
3,0,0,1,1.5144973
3,0,0,2,4.8099523
3,0,0,3,4.1455607
3,0,0,4,2.3374
3,0,0,5,2.7812016
3,0,0,6,3.3862045
3,0,0,7,2.1845696
3,0,0,8,3.147343
